episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_ram_penalty,penalty_cpu_penalty,penalty_total_penalty,penalty_gpu_penalty
779,5967,0.0,1985.5669062137604,5.4,59.6,9.40121841430664,6.374576568603516,1,976.3359375,8192.0,11.918163299560547,0,0.0,0.0,0.0,0.0
779,5968,0.0,1985.8993246555328,7.1,59.6,9.4010009765625,6.374794006347656,1,976.3359375,8192.0,11.918163299560547,0,0.0,0.0,0.0,0.0
779,5969,5.0,1986.2316670417786,2.2,59.6,9.401535034179688,6.374259948730469,0,976.3359375,8192.0,11.918163299560547,1,0.0,0.0,0.0,0.0
780,5970,-2.0,1986.5656669139862,4.7,59.6,9.400989532470703,6.374805450439453,5,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
780,5971,-2.0,1986.8979606628418,12.5,59.6,9.406322479248047,6.369438171386719,5,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
780,5972,-4.0,1987.2319281101227,5.7,59.6,9.398609161376953,6.377185821533203,7,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
780,5973,1.0,1987.5660877227783,6.3,59.6,9.397842407226562,6.377952575683594,8,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
780,5974,0.0,1987.9002273082733,7.6,59.6,9.397621154785156,6.378173828125,8,976.3359375,8192.0,11.918163299560547,0,0.0,0.0,0.0,0.0
780,5975,0.0,1988.2340157032013,2.8,59.6,9.40206527709961,6.373729705810547,0,976.3359375,8192.0,11.918163299560547,2,0.0,0.0,0.0,0.0
780,5976,-9.0,1988.5686872005463,11.7,59.6,9.40179443359375,6.374000549316406,1,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
781,5977,0.0,1988.899082183838,5.1,59.6,9.401546478271484,6.374248504638672,1,976.3359375,8192.0,11.918163299560547,1,0.0,0.0,0.0,0.0
781,5978,-3.0,1989.2332026958466,4.5,59.6,9.401988983154297,6.373805999755859,0,976.3359375,8192.0,11.918163299560547,3,0.0,0.0,0.0,0.0
781,5979,10.0,1989.5668981075287,5.3,59.6,9.40206527709961,6.373729705810547,1,976.3359375,8192.0,11.918163299560547,1,0.0,0.0,0.0,0.0
781,5980,0.0,1989.9008979797363,8.0,59.6,9.401763916015625,6.374031066894531,1,976.3359375,8192.0,11.918163299560547,0,0.0,0.0,0.0,0.0
781,5981,-2.0,1990.2341828346252,2.9,59.6,9.402015686035156,6.373779296875,0,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
781,5982,-2.0,1990.5677645206451,4.8,59.6,9.401802062988281,6.373992919921875,1,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
781,5983,-5.0,1990.9028878211975,8.5,59.6,9.401473999023438,6.374320983886719,1,976.3359375,8192.0,11.918163299560547,2,0.0,0.0,0.0,0.0
782,5984,0.0,1991.2356491088867,2.8,59.6,9.400314331054688,6.375480651855469,0,976.3359375,8192.0,11.918163299560547,1,0.0,0.0,0.0,0.0
782,5985,0.0,1991.567731142044,5.2,59.6,9.400455474853516,6.375339508056641,1,976.3359375,8192.0,11.918163299560547,1,0.0,0.0,0.0,0.0
782,5986,2.0,1991.9002165794373,7.3,59.6,9.40011215209961,6.375682830810547,1,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
782,5987,0.0,1992.2327299118042,3.6,59.6,9.401069641113281,6.374725341796875,0,976.3359375,8192.0,11.918163299560547,1,0.0,0.0,0.0,0.0
782,5988,-5.0,1992.566778421402,5.2,59.6,9.399314880371094,6.3764801025390625,1,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
782,5989,0.0,1992.8993878364563,5.3,59.6,9.398906707763672,6.376888275146484,1,976.3359375,8192.0,11.918163299560547,0,0.0,0.0,0.0,0.0
782,5990,0.0,1993.2325258255005,4.4,59.6,9.401535034179688,6.374259948730469,0,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
782,5991,0.0,1993.5652968883514,4.8,59.6,9.401622772216797,6.374172210693359,1,976.3359375,8192.0,11.918163299560547,1,0.0,0.0,0.0,0.0
782,5992,0.0,1993.8982968330383,5.3,59.6,9.401268005371094,6.3745269775390625,1,976.3359375,8192.0,11.918163299560547,0,0.0,0.0,0.0,0.0
782,5993,2.0,1994.229130744934,6.9,59.6,9.40118408203125,6.374610900878906,0,976.3359375,8192.0,11.918163299560547,5,0.0,0.0,0.0,0.0
782,5994,1.0,1994.562888622284,5.0,59.6,9.401477813720703,6.374317169189453,1,976.3359375,8192.0,11.918163299560547,5,0.0,0.0,0.0,0.0
783,5995,0.0,1994.8963935375214,5.6,59.6,9.401447296142578,6.374355316162109,1,976.3359375,8192.0,11.918163299560547,0,0.0,0.0,0.0,0.0
783,5996,0.0,1995.2283508777618,9.6,59.6,9.40169906616211,6.374095916748047,0,976.3359375,8192.0,11.918163299560547,0,0.0,0.0,0.0,0.0
783,5997,3.0,1995.5611221790314,5.4,59.6,9.402412414550781,6.373382568359375,1,976.3359375,8192.0,11.918163299560547,3,0.0,0.0,0.0,0.0
783,5998,0.0,1995.8951284885406,7.2,59.6,9.40201187133789,6.373783111572266,1,976.3359375,8192.0,11.918163299560547,1,0.0,0.0,0.0,0.0
783,5999,4.0,1996.2281286716461,6.6,59.6,9.40414810180664,6.371646881103516,0,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
783,6000,-2.0,1996.6254165172577,5.1,59.6,9.41006088256836,6.365734100341797,11,976.3359375,8192.0,11.918163299560547,4,0.0,0.0,0.0,0.0
783,6001,5.0,1996.959557056427,10.9,59.7,9.413604736328125,6.362190246582031,11,989.65625,8192.0,12.080764770507812,1,0.0,0.0,0.0,0.0
783,6002,0.0,1997.2941694259644,7.8,59.6,9.404285430908203,6.371509552001953,16,989.65625,8192.0,12.080764770507812,1,0.0,0.0,0.0,0.0
783,6003,-3.0,1997.6263749599457,5.6,59.6,9.403938293457031,6.371856689453125,8,989.65625,8192.0,12.080764770507812,1,0.0,0.0,0.0,0.0
784,6004,6.0,1997.9602663516998,25.9,59.9,9.45425033569336,6.321254730224609,8,989.65625,8192.0,12.080764770507812,4,0.0,0.0,0.0,0.0
784,6005,5.0,1998.2927031517029,7.5,59.9,9.453784942626953,6.322010040283203,0,989.65625,8192.0,12.080764770507812,1,0.0,0.0,0.0,0.0
784,6006,-3.0,1998.6249351501465,6.2,59.9,9.453418731689453,6.322376251220703,1,989.65625,8192.0,12.080764770507812,1,0.0,0.0,0.0,0.0
784,6007,-5.0,1998.9590723514557,10.0,59.9,9.452812194824219,6.3229827880859375,1,989.65625,8192.0,12.080764770507812,2,0.0,0.0,0.0,0.0
784,6008,0.0,1999.2914943695068,10.8,59.9,9.453460693359375,6.322334289550781,0,989.65625,8192.0,12.080764770507812,0,0.0,0.0,0.0,0.0
784,6009,-4.0,1999.6241388320923,6.4,59.9,9.453556060791016,6.322238922119141,0,989.65625,8192.0,12.080764770507812,4,0.0,0.0,0.0,0.0
785,6010,0.0,1999.9572370052338,5.8,59.9,9.453014373779297,6.322780609130859,0,985.09375,8192.0,12.025070190429688,0,0.0,0.0,0.0,0.0
785,6011,-3.0,2000.2899782657623,11.6,59.9,9.450836181640625,6.324958801269531,0,985.09375,8192.0,12.025070190429688,3,0.0,0.0,0.0,0.0
785,6012,0.0,2000.6229479312897,5.5,59.9,9.451534271240234,6.324260711669922,0,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
785,6013,0.0,2000.956948041916,5.0,59.9,9.450782775878906,6.32501220703125,0,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
785,6014,0.0,2001.2900834083557,17.9,59.9,9.452072143554688,6.323722839355469,0,985.09375,8192.0,12.025070190429688,2,0.0,0.0,0.0,0.0
785,6015,-3.0,2001.623084783554,5.1,59.9,9.451885223388672,6.323909759521484,0,985.09375,8192.0,12.025070190429688,3,0.0,0.0,0.0,0.0
785,6016,0.0,2001.9585981369019,5.7,59.9,9.451332092285156,6.324462890625,0,985.09375,8192.0,12.025070190429688,0,0.0,0.0,0.0,0.0
785,6017,-3.0,2002.2916357517242,11.5,59.9,9.451080322265625,6.324714660644531,0,985.09375,8192.0,12.025070190429688,3,0.0,0.0,0.0,0.0
785,6018,2.0,2002.6259372234344,5.0,59.9,9.449462890625,6.326332092285156,0,985.09375,8192.0,12.025070190429688,4,0.0,0.0,0.0,0.0
786,6019,0.0,2002.9561910629272,5.0,59.9,9.44989013671875,6.325904846191406,0,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
786,6020,0.0,2003.2901911735535,6.3,60.0,9.462688446044922,6.313076019287109,0,985.09375,8192.0,12.025070190429688,0,0.0,0.0,0.0,0.0
786,6021,-2.0,2003.6225440502167,5.3,59.9,9.452262878417969,6.3235321044921875,0,985.09375,8192.0,12.025070190429688,4,0.0,0.0,0.0,0.0
786,6022,0.0,2003.9557044506073,5.7,59.9,9.452068328857422,6.323726654052734,0,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
786,6023,-4.0,2004.2871260643005,4.7,59.9,9.451545715332031,6.324249267578125,0,985.09375,8192.0,12.025070190429688,4,0.0,0.0,0.0,0.0
786,6024,-3.0,2004.6218676567078,7.9,59.9,9.453598022460938,6.322196960449219,1,985.09375,8192.0,12.025070190429688,3,0.0,0.0,0.0,0.0
786,6025,0.0,2004.9554057121277,26.8,60.0,9.470569610595703,6.305225372314453,1,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
786,6026,0.0,2005.2861804962158,5.3,60.0,9.470046997070312,6.305747985839844,0,985.09375,8192.0,12.025070190429688,0,0.0,0.0,0.0,0.0
786,6027,-4.0,2005.6206858158112,7.7,60.0,9.468795776367188,6.306999206542969,1,985.09375,8192.0,12.025070190429688,4,0.0,0.0,0.0,0.0
787,6028,0.0,2005.9548273086548,11.8,60.0,9.458221435546875,6.317573547363281,1,985.09375,8192.0,12.025070190429688,2,0.0,0.0,0.0,0.0
787,6029,-2.0,2006.2848827838898,6.2,59.7,9.419830322265625,6.355964660644531,0,985.09375,8192.0,12.025070190429688,4,0.0,0.0,0.0,0.0
787,6030,2.0,2006.6186583042145,7.0,59.6,9.408679962158203,6.367115020751953,1,985.09375,8192.0,12.025070190429688,5,0.0,0.0,0.0,0.0
787,6031,0.0,2006.95090508461,6.0,59.6,9.398300170898438,6.377494812011719,1,985.09375,8192.0,12.025070190429688,0,0.0,0.0,0.0,0.0
787,6032,-2.0,2007.2974662780762,5.5,59.6,9.401260375976562,6.374534606933594,0,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
787,6033,2.0,2007.6279783248901,5.0,59.6,9.404426574707031,6.371368408203125,0,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
788,6034,0.0,2007.9604811668396,0.6,59.7,9.413887023925781,6.361907958984375,0,985.09375,8192.0,12.025070190429688,2,0.0,0.0,0.0,0.0
788,6035,0.0,2008.2846744060516,0.0,59.7,9.416580200195312,6.359214782714844,0,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
788,6036,-3.0,2008.6297538280487,0.0,59.7,9.41421890258789,6.361576080322266,1,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
788,6037,0.0,2008.9586923122406,1.4,59.7,9.415084838867188,6.360710144042969,1,985.09375,8192.0,12.025070190429688,2,0.0,0.0,0.0,0.0
788,6038,0.0,2009.2840423583984,0.9,59.7,9.41494369506836,6.360851287841797,0,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
788,6039,0.0,2009.6154260635376,0.0,59.7,9.415225982666016,6.360569000244141,1,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
788,6040,-5.0,2009.944132566452,4.1,59.7,9.415275573730469,6.3605194091796875,1,985.09375,8192.0,12.025070190429688,2,0.0,0.0,0.0,0.0
789,6041,-2.0,2010.2786271572113,8.7,59.7,9.4154052734375,6.360389709472656,0,985.09375,8192.0,12.025070190429688,4,0.0,0.0,0.0,0.0
789,6042,0.0,2010.6115107536316,5.3,59.7,9.414276123046875,6.361518859863281,1,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
789,6043,0.0,2010.941653251648,7.1,59.7,9.4144287109375,6.361366271972656,1,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
789,6044,1.0,2011.273563861847,1.7,59.7,9.41683578491211,6.358959197998047,0,985.09375,8192.0,12.025070190429688,4,0.0,0.0,0.0,0.0
789,6045,0.0,2011.6050996780396,9.0,59.7,9.416603088378906,6.35919189453125,2,985.09375,8192.0,12.025070190429688,4,0.0,0.0,0.0,0.0
789,6046,0.0,2011.9315376281738,6.1,59.7,9.416996002197266,6.358798980712891,2,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
789,6047,0.0,2012.2729752063751,1.7,59.7,9.419364929199219,6.3564300537109375,0,985.09375,8192.0,12.025070190429688,1,0.0,0.0,0.0,0.0
789,6048,0.0,2012.6021144390106,2.6,59.7,9.416755676269531,6.359039306640625,2,985.09375,8192.0,12.025070190429688,0,0.0,0.0,0.0,0.0
789,6049,-4.0,2012.9462480545044,3.0,59.7,9.416240692138672,6.359554290771484,2,985.09375,8192.0,12.025070190429688,4,0.0,0.0,0.0,0.0
790,6050,5.0,2013.2722046375275,1.2,59.7,9.413410186767578,6.362384796142578,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
790,6051,0.0,2013.6153454780579,6.7,59.7,9.411300659179688,6.364494323730469,2,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
790,6052,3.0,2013.9437308311462,4.2,59.6,9.408271789550781,6.367523193359375,2,976.0234375,8192.0,11.914348602294922,3,0.0,0.0,0.0,0.0
790,6053,0.0,2014.2723445892334,4.0,59.6,9.40628433227539,6.369510650634766,8,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
790,6054,5.0,2014.602211713791,4.1,59.6,9.405181884765625,6.370613098144531,2,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
790,6055,2.0,2014.9310853481293,4.1,59.6,9.404865264892578,6.370929718017578,2,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
791,6056,0.0,2015.2741854190826,2.0,59.6,9.404582977294922,6.371212005615234,0,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
791,6057,0.0,2015.6181151866913,6.3,59.6,9.405059814453125,6.370735168457031,2,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
791,6058,0.0,2015.959436416626,1.3,59.6,9.404640197753906,6.37115478515625,2,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
791,6059,0.0,2016.288459777832,0.6,59.6,9.404972076416016,6.370822906494141,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
791,6060,0.0,2016.616189956665,2.7,59.6,9.40481948852539,6.370975494384766,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
791,6061,3.0,2016.9433076381683,0.9,59.6,9.404407501220703,6.371387481689453,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
791,6062,0.0,2017.286777973175,0.0,59.6,9.404827117919922,6.370967864990234,0,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
791,6063,3.0,2017.6143720149994,2.0,59.6,9.403678894042969,6.3721160888671875,2,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
791,6064,2.0,2017.9608483314514,1.7,59.6,9.403472900390625,6.372322082519531,2,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
791,6065,0.0,2018.305300951004,0.8,59.6,9.403541564941406,6.37225341796875,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
792,6066,2.0,2018.6318173408508,2.9,59.6,9.409503936767578,6.366291046142578,2,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
792,6067,0.0,2018.9612650871277,0.7,59.6,9.409137725830078,6.366657257080078,2,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
792,6068,4.0,2019.2888159751892,0.8,59.6,9.409488677978516,6.366306304931641,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
792,6069,0.0,2019.630044221878,1.0,59.6,9.409122467041016,6.366672515869141,2,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
792,6070,0.0,2019.9590306282043,3.4,59.7,9.411426544189453,6.364368438720703,2,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
792,6071,-2.0,2020.28528881073,0.0,59.7,9.411712646484375,6.364082336425781,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
793,6072,0.0,2020.6283502578735,1.0,59.7,9.410846710205078,6.364948272705078,2,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
793,6073,4.0,2020.9576470851898,0.7,59.6,9.40884780883789,6.366947174072266,2,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
793,6074,-2.0,2021.2843916416168,1.6,59.6,9.40884780883789,6.366947174072266,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
793,6075,0.0,2021.62770652771,1.6,59.6,9.407535552978516,6.368259429931641,1,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
793,6076,0.0,2021.9563071727753,0.8,59.6,9.409645080566406,6.36614990234375,1,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
793,6077,-5.0,2022.297973871231,0.8,59.6,9.410041809082031,6.365753173828125,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
793,6078,-4.0,2022.628393650055,0.9,59.6,9.409378051757812,6.366416931152344,1,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
794,6079,0.0,2022.955556154251,1.3,59.6,9.409038543701172,6.366756439208984,1,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
794,6080,5.0,2023.2856738567352,0.0,59.6,9.40926742553711,6.366527557373047,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
794,6081,0.0,2023.626360654831,0.5,59.6,9.408660888671875,6.3671417236328125,1,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
794,6082,0.0,2023.9559922218323,0.0,59.6,9.41009521484375,6.365699768066406,1,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
794,6083,-2.0,2024.2824800014496,0.0,59.6,9.409587860107422,6.366207122802734,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
794,6084,0.0,2024.6121549606323,0.0,59.6,9.410110473632812,6.365684509277344,1,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
794,6085,6.0,2024.9403829574585,0.0,59.6,9.407642364501953,6.368152618408203,1,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
794,6086,0.0,2025.268589258194,0.0,59.6,9.407611846923828,6.368198394775391,0,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
794,6087,1.0,2025.5968527793884,0.0,59.6,9.409561157226562,6.366233825683594,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
794,6088,-4.0,2025.9263896942139,0.0,59.6,9.408805847167969,6.3669891357421875,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
795,6089,9.0,2026.2688908576965,0.0,59.6,9.4088134765625,6.366981506347656,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
795,6090,0.0,2026.6107711791992,1.1,59.6,9.409400939941406,6.36639404296875,0,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
795,6091,0.0,2026.94029712677,0.0,59.6,9.4093017578125,6.366493225097656,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
795,6092,-2.0,2027.2842192649841,0.0,59.6,9.409358978271484,6.366436004638672,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
795,6093,-2.0,2027.6120867729187,0.0,59.6,9.4091796875,6.366615295410156,2,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
795,6094,-3.0,2027.9378895759583,2.5,59.6,9.408390045166016,6.367404937744141,2,976.0234375,8192.0,11.914348602294922,3,0.0,0.0,0.0,0.0
795,6095,2.0,2028.2677717208862,0.8,59.6,9.408626556396484,6.367168426513672,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
796,6096,-5.0,2028.595386981964,0.0,59.6,9.40926742553711,6.366527557373047,0,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
796,6097,0.0,2028.9240047931671,0.0,59.6,9.407604217529297,6.368190765380859,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
796,6098,0.0,2029.253032207489,0.0,59.6,9.407760620117188,6.368034362792969,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
796,6099,0.0,2029.5818808078766,0.0,59.6,9.407485961914062,6.368309020996094,0,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
796,6100,-2.0,2029.909583568573,0.0,59.6,9.407234191894531,6.368560791015625,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
796,6101,0.0,2030.2500977516174,0.0,59.6,9.40728759765625,6.368507385253906,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
796,6102,2.0,2030.5787236690521,0.0,59.6,9.407112121582031,6.368682861328125,0,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
797,6103,0.0,2030.9073703289032,0.0,59.6,9.406505584716797,6.369289398193359,0,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
797,6104,-4.0,2031.2471659183502,0.0,59.6,9.407501220703125,6.368293762207031,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
797,6105,0.0,2031.5771749019623,0.0,59.6,9.41025161743164,6.365543365478516,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
797,6106,0.0,2031.9054470062256,0.8,59.7,9.41250228881836,6.363269805908203,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
797,6107,4.0,2032.2367777824402,0.0,59.6,9.409725189208984,6.366069793701172,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
797,6108,-4.0,2032.5644245147705,0.0,59.6,9.40933609008789,6.366458892822266,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
798,6109,0.0,2032.8931164741516,0.0,59.6,9.408370971679688,6.367424011230469,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
798,6110,4.0,2033.222113609314,0.0,59.6,9.408344268798828,6.367450714111328,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
798,6111,-4.0,2033.5468080043793,0.0,59.6,9.407859802246094,6.3679351806640625,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
798,6112,9.0,2033.8745658397675,1.9,59.6,9.406658172607422,6.369136810302734,0,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
798,6113,0.0,2034.2016925811768,0.0,59.6,9.406562805175781,6.369232177734375,1,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
798,6114,0.0,2034.5305547714233,0.0,59.6,9.409957885742188,6.365837097167969,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
798,6115,-4.0,2034.8720927238464,9.1,59.6,9.407779693603516,6.368015289306641,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
798,6116,0.0,2035.2172274589539,0.0,59.6,9.407817840576172,6.367977142333984,1,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
798,6117,0.0,2035.560709476471,11.1,59.6,9.408336639404297,6.367458343505859,0,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
798,6118,-4.0,2035.9022204875946,4.8,59.6,9.407543182373047,6.368251800537109,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
799,6119,-3.0,2036.234786272049,0.0,59.6,9.40798568725586,6.367809295654297,0,976.0234375,8192.0,11.914348602294922,3,0.0,0.0,0.0,0.0
799,6120,0.0,2036.561270236969,0.0,59.6,9.406852722167969,6.368949890136719,0,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
799,6121,2.0,2036.8997712135315,5.4,59.6,9.407867431640625,6.367927551269531,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
799,6122,1.0,2037.228332042694,0.6,59.6,9.407817840576172,6.367977142333984,0,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
799,6123,0.0,2037.5587215423584,4.4,59.6,9.40780258178711,6.367992401123047,0,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
799,6124,-7.0,2037.8834781646729,6.9,59.6,9.408607482910156,6.3671875,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
799,6125,-3.0,2038.226348400116,0.7,59.6,9.408798217773438,6.366996765136719,0,976.0234375,8192.0,11.914348602294922,3,0.0,0.0,0.0,0.0
800,6126,0.0,2038.5546672344208,1.6,59.6,9.408065795898438,6.367729187011719,0,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
800,6127,10.0,2038.8818843364716,4.5,59.6,9.4075927734375,6.368202209472656,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
800,6128,0.0,2039.2126624584198,5.3,59.6,9.405860900878906,6.36993408203125,8,976.0234375,8192.0,11.914348602294922,0,0.0,0.0,0.0,0.0
800,6129,4.0,2039.5530285835266,4.2,59.6,9.403430938720703,6.372364044189453,7,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
800,6130,5.0,2039.8942322731018,3.4,59.6,9.40325927734375,6.372535705566406,7,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
800,6131,-2.0,2040.2427043914795,3.3,59.6,9.402999877929688,6.372795104980469,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
800,6132,3.0,2040.5732114315033,1.0,59.6,9.4014892578125,6.374305725097656,0,976.0234375,8192.0,11.914348602294922,3,0.0,0.0,0.0,0.0
801,6133,0.0,2040.9133398532867,5.0,59.6,9.400768280029297,6.375026702880859,0,976.0234375,8192.0,11.914348602294922,1,0.0,0.0,0.0,0.0
801,6134,9.0,2041.2569699287415,1.3,59.4,9.375862121582031,6.399932861328125,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
801,6135,0.0,2041.600510597229,2.2,59.5,9.378971099853516,6.396823883056641,0,976.0234375,8192.0,11.914348602294922,2,0.0,0.0,0.0,0.0
801,6136,2.0,2041.92862200737,3.8,59.4,9.377567291259766,6.398227691650391,0,976.0234375,8192.0,11.914348602294922,4,0.0,0.0,0.0,0.0
801,6137,-4.0,2042.2729959487915,0.0,59.4,9.377288818359375,6.398506164550781,0,976.0234375,8192.0,11.914348602294922,5,0.0,0.0,0.0,0.0
